GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
310M200US21140,21140,"Elkhart-Goshen, IN Metro Area",70439,695,50577,869,37435,920,19862,816,6.2,0.7,5.8,0.8,1.8,0.6,10.2,1.6,5.4,0.7,2.9,0.6,1.4,0.5,11.3,1.6,11.2,0.8,7.5,0.7,4.7,0.7,21.3,2.0,12.1,0.8,10.1,0.9,8.9,1.0,17.1,1.6,17.2,1.0,17.2,1.3,16.2,1.4,18.8,2.0,21.5,1.1,24.7,1.4,27.5,1.6,12.7,1.6,12.6,0.8,15.2,1.1,18.5,1.4,4.6,1.0,9.3,0.7,11.2,1.0,14.1,1.2,2.7,0.9,2.5,0.4,3.1,0.6,3.8,0.7,0.7,0.4,1.9,0.4,2.4,0.5,3.2,0.6,0.5,0.3,47913,1143,55551,1514,64612,1686,28577,1746,60012,1376,67327,1815,77816,2265,37098,1818,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
310M200US21300,21300,"Elmira, NY Metro Area",35167,592,21951,616,16172,484,13216,601,7.9,0.8,6.2,1.1,1.6,0.6,12.9,1.7,6.1,0.9,3.2,0.8,1.2,0.5,10.8,1.7,12.3,0.9,7.4,0.9,4.7,0.8,20.8,2.0,10.6,1.0,8.5,1.1,5.8,0.9,14.2,1.8,12.9,0.9,11.8,1.1,11.7,1.3,14.2,1.9,19.6,1.2,21.1,1.5,22.3,1.8,15.9,2.1,11.6,1.0,14.7,1.6,17.8,2.0,6.3,1.6,12.3,1.0,17.5,1.5,22.2,1.8,3.1,0.8,3.9,0.8,5.6,1.0,7.4,1.3,1.1,0.8,2.8,0.5,4.0,0.8,5.3,1.1,0.6,0.4,50320,1785,65135,2974,79601,3409,28442,1646,65467,2271,80137,3356,95158,4133,38911,2108,34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X)
310M200US21340,21340,"El Paso, TX Metro Area",260580,1272,195692,1611,130728,1821,64888,1726,9.6,0.4,6.6,0.4,2.7,0.3,20.7,1.1,6.9,0.3,5.5,0.4,3.9,0.4,11.6,0.8,13.5,0.5,12.7,0.5,9.6,0.6,16.4,1.0,12.4,0.4,12.8,0.5,11.5,0.5,12.0,1.1,16.0,0.6,16.6,0.7,16.3,0.7,13.4,1.1,17.6,0.6,18.8,0.7,21.0,0.9,13.3,0.9,9.9,0.4,10.7,0.5,13.0,0.7,6.0,0.7,9.0,0.5,10.5,0.6,14.1,0.8,3.9,0.6,2.9,0.2,3.3,0.2,4.6,0.4,1.5,0.5,2.1,0.2,2.4,0.2,3.2,0.3,1.2,0.4,41578,540,46033,690,55911,984,26022,1055,56605,796,61184,1029,72661,1351,39754,1710,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X)
310M200US21500,21500,"Erie, PA Metro Area",109934,773,69932,932,50701,857,40002,1082,8.4,0.5,5.1,0.6,1.4,0.3,15.6,0.9,6.3,0.5,3.4,0.4,1.6,0.3,11.7,1.1,12.0,0.6,8.1,0.6,5.1,0.5,19.9,1.2,11.6,0.6,9.8,0.6,7.9,0.6,15.0,1.2,15.2,0.6,15.1,0.7,13.7,0.9,15.4,1.2,18.8,0.7,21.8,1.0,24.0,1.1,12.9,1.0,11.9,0.6,15.0,0.8,18.4,1.0,5.3,0.6,10.6,0.4,14.2,0.6,18.0,0.8,3.1,0.6,2.8,0.3,4.0,0.5,5.4,0.7,0.6,0.2,2.5,0.3,3.5,0.4,4.5,0.5,0.7,0.2,45971,813,58746,1414,70795,1066,26564,668,61352,965,74153,1327,86839,1624,36341,1155,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
310M200US21660,21660,"Eugene, OR Metro Area",146235,853,86645,1179,64481,1087,59590,1247,9.8,0.5,5.1,0.5,1.7,0.4,18.2,1.1,6.2,0.4,3.4,0.4,1.8,0.4,10.8,0.8,12.7,0.5,8.9,0.7,5.9,0.6,18.8,1.0,11.5,0.5,10.6,0.6,8.8,0.6,13.4,1.0,14.8,0.6,14.4,0.8,13.9,0.9,14.8,1.0,18.7,0.6,22.1,0.9,24.3,1.1,13.2,0.9,11.2,0.5,14.5,0.8,17.4,0.9,5.1,0.6,9.8,0.5,13.5,0.8,16.7,0.9,3.7,0.5,3.0,0.2,4.2,0.4,5.5,0.5,1.1,0.3,2.3,0.2,3.3,0.3,4.0,0.4,0.8,0.2,44103,729,57766,1263,67988,1198,26659,906,59734,1099,73115,1644,83998,1937,37413,1123,25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X)
310M200US21780,21780,"Evansville, IN-KY Metro Area",125940,960,81857,1006,61572,1056,44083,1231,7.6,0.4,4.5,0.5,1.4,0.3,14.4,1.1,5.8,0.5,3.3,0.6,1.3,0.3,10.8,1.0,11.7,0.5,8.0,0.6,4.5,0.5,20.0,1.2,12.3,0.6,9.6,0.7,7.1,0.6,17.7,1.3,14.9,0.7,14.1,0.7,13.7,0.9,15.0,1.1,18.5,0.7,20.9,0.9,22.8,1.1,13.1,1.1,12.4,0.6,16.5,0.8,19.9,1.1,4.7,0.6,11.1,0.6,15.0,0.8,19.0,0.9,2.9,0.5,3.1,0.3,4.4,0.5,5.7,0.6,0.5,0.2,2.7,0.3,3.6,0.4,4.5,0.5,1.0,0.3,47583,941,61595,1035,74001,1389,27387,893,63400,1260,76117,1767,88881,2293,37749,1472,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X)
310M200US21820,21820,"Fairbanks, AK Metro Area",35582,660,22810,711,17917,661,12772,720,3.3,0.8,2.7,0.8,0.1,0.1,5.5,1.7,3.5,0.7,1.2,0.5,0.7,0.5,7.4,1.8,7.4,1.1,4.3,1.0,2.4,0.7,13.4,2.5,6.8,1.2,6.2,1.4,4.4,1.3,9.6,2.0,12.7,1.3,9.2,1.2,7.8,1.3,18.5,3.1,19.9,1.5,20.1,1.9,19.1,2.1,19.9,3.1,15.3,1.8,17.2,2.1,19.8,2.5,10.8,2.6,17.3,1.5,20.8,2.0,24.2,2.6,10.2,2.3,9.0,1.1,11.7,1.4,13.7,1.8,3.4,1.5,4.8,0.8,6.4,1.2,7.8,1.4,1.3,0.8,71068,1964,82310,3307,92700,2813,44751,3880,86453,3022,99321,3704,N,N,58759,4246,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X)
310M200US22020,22020,"Fargo, ND-MN Metro Area",91450,842,52742,1044,41110,938,38708,1119,6.3,0.6,3.0,0.5,1.0,0.3,11.7,1.2,4.9,0.5,1.7,0.4,0.6,0.3,9.8,1.1,9.7,0.7,5.1,0.8,3.4,0.6,16.5,1.3,11.5,1.0,7.3,0.9,5.1,0.8,17.3,1.7,14.1,0.9,12.5,1.1,9.9,1.1,16.8,1.5,18.8,0.9,20.4,1.2,20.3,1.3,16.3,1.4,13.3,0.8,17.9,1.3,20.8,1.5,5.8,0.9,12.7,0.9,19.2,1.3,22.8,1.7,3.3,0.7,4.4,0.5,6.5,0.9,8.1,1.0,1.3,0.4,4.2,0.5,6.5,0.7,8.0,0.9,1.2,0.3,54590,1602,75010,1640,85969,2491,31791,786,72346,1451,91911,2023,104178,2293,43255,2141,23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X)
310M200US22140,22140,"Farmington, NM Metro Area",40643,629,29352,679,19831,479,11291,590,9.9,1.0,6.8,1.0,2.8,0.7,20.4,2.5,6.0,0.8,4.4,0.9,3.0,0.7,10.2,1.7,10.6,0.9,9.2,1.0,5.4,0.8,15.7,2.5,10.4,1.0,9.5,1.0,7.6,1.0,13.3,2.3,14.3,1.0,13.3,1.1,12.1,1.2,16.4,2.4,16.6,1.3,18.1,1.4,19.7,2.0,11.6,2.2,13.4,1.2,16.1,1.6,19.6,2.2,5.5,1.4,12.0,0.9,14.3,1.1,18.5,1.5,4.8,1.5,4.2,0.7,5.3,0.8,7.4,1.1,1.1,0.5,2.4,0.5,2.9,0.6,4.1,0.9,1.0,0.6,48671,1608,58777,3128,73981,4490,27485,3005,64843,2230,72429,2385,87026,3442,40843,4013,43.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.4,(X)
310M200US22180,22180,"Fayetteville, NC Metro Area",139633,991,92857,1145,62426,1135,46776,1199,8.8,0.5,7.1,0.5,1.8,0.3,13.4,1.1,5.6,0.4,3.5,0.3,1.4,0.3,10.3,0.9,12.4,0.6,10.2,0.6,6.1,0.6,17.6,1.0,12.9,0.6,11.0,0.6,9.1,0.7,17.0,1.1,16.3,0.6,16.5,0.7,16.4,0.9,16.2,1.0,18.6,0.6,20.2,0.8,23.5,1.1,13.9,1.0,11.5,0.5,13.8,0.7,17.6,0.9,6.0,0.6,9.6,0.4,12.1,0.5,16.3,0.7,3.8,0.5,2.7,0.3,3.5,0.4,4.9,0.6,1.0,0.3,1.7,0.2,2.2,0.3,3.1,0.4,0.8,0.3,43861,791,51775,1023,65808,1488,30104,735,56943,915,64471,1187,78327,1588,39276,1255,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X)
310M200US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",182048,1152,124939,1508,98692,1613,57109,1297,7.1,0.4,4.1,0.4,1.0,0.2,15.4,1.0,5.5,0.4,2.9,0.4,1.9,0.3,11.5,0.9,11.1,0.5,8.3,0.6,6.1,0.5,17.6,1.2,11.4,0.6,10.1,0.6,8.9,0.7,15.0,1.1,15.7,0.7,15.6,0.8,14.6,0.8,15.3,0.9,18.6,0.6,20.5,0.7,21.8,0.9,12.9,1.1,10.5,0.5,12.9,0.6,14.9,0.7,5.0,0.7,11.8,0.6,15.1,0.7,17.8,0.9,4.1,0.6,4.1,0.3,5.2,0.4,6.3,0.5,1.6,0.4,4.2,0.3,5.3,0.4,6.6,0.6,1.6,0.3,49147,821,60032,1105,69296,1429,28096,1017,68730,1287,79881,1662,90514,1927,41985,2020,25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
310M200US22380,22380,"Flagstaff, AZ Metro Area",46619,803,29887,662,20916,681,16732,834,10.0,1.0,6.3,0.9,2.7,0.8,18.3,2.1,5.3,0.7,3.8,0.8,2.6,0.8,8.6,1.5,10.2,0.9,8.4,1.0,5.2,0.8,15.0,1.8,10.6,0.8,10.0,1.1,7.0,1.1,12.1,1.6,13.7,1.1,12.1,1.2,11.1,1.6,16.2,1.7,16.8,1.3,17.2,1.5,18.5,1.7,14.9,2.1,13.0,1.1,16.0,1.7,18.4,2.0,6.4,1.1,12.3,0.9,15.5,1.3,19.8,1.8,5.7,1.1,4.2,0.5,5.8,0.7,7.7,1.1,1.2,0.6,3.9,0.6,5.0,0.9,7.0,1.2,1.4,0.6,50234,1876,61083,2522,79367,3502,31366,2625,68735,2441,81032,3692,97577,5023,42729,2073,34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X)
310M200US22420,22420,"Flint, MI Metro Area",165268,1069,106647,1148,71040,1119,58621,1123,10.0,0.4,7.4,0.5,1.8,0.4,16.8,0.9,6.3,0.4,4.5,0.5,1.8,0.3,10.1,0.8,12.8,0.5,10.2,0.6,5.7,0.5,18.2,0.8,12.5,0.5,9.8,0.5,8.0,0.6,16.8,1.1,15.5,0.5,14.7,0.7,14.1,0.8,16.6,1.2,18.0,0.6,20.9,0.8,24.5,1.0,12.2,0.8,10.8,0.5,13.6,0.7,18.0,1.0,5.4,0.6,9.3,0.4,12.4,0.7,16.8,0.9,2.7,0.5,2.9,0.2,4.0,0.3,5.7,0.5,0.6,0.2,1.9,0.2,2.6,0.3,3.7,0.4,0.5,0.2,42327,575,53333,1003,67907,1043,27617,709,56528,734,66541,1088,81850,1368,35861,1003,32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
310M200US22500,22500,"Florence, SC Metro Area",78264,770,53667,924,34968,825,24597,886,10.6,0.8,6.9,0.7,2.3,0.6,20.1,1.9,8.2,0.7,4.9,0.6,2.4,0.6,16.1,1.8,13.5,0.8,11.1,0.9,6.9,0.9,19.4,1.8,12.3,0.9,11.2,0.9,8.9,0.8,14.3,1.9,14.5,0.8,14.8,1.0,13.9,1.1,13.4,1.4,17.2,1.1,20.6,1.5,23.7,1.8,9.7,1.4,10.2,0.6,12.4,0.8,16.4,1.1,4.5,1.0,8.9,0.7,12.1,1.0,16.9,1.3,1.4,0.5,2.3,0.3,3.1,0.5,4.6,0.7,0.7,0.4,2.1,0.3,2.9,0.4,4.1,0.5,0.4,0.2,40345,865,50944,1247,66158,1715,21474,1102,55869,1253,66049,1645,81880,2254,31717,1798,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
310M200US22520,22520,"Florence-Muscle Shoals, AL Metro Area",60816,791,40191,831,30054,750,20625,704,10.0,0.8,6.8,0.9,2.5,0.6,17.6,1.8,7.1,0.6,3.1,0.6,1.3,0.4,15.0,1.6,13.2,0.9,9.2,1.0,6.9,1.0,21.1,2.1,12.1,1.0,10.3,1.2,8.6,1.1,16.1,1.5,15.0,0.8,15.3,1.1,15.4,1.2,14.0,1.5,18.8,1.1,22.6,1.5,24.8,1.8,10.2,1.4,10.9,0.9,15.0,1.3,18.4,1.6,2.8,0.7,8.7,0.8,11.7,1.1,14.5,1.3,2.1,0.6,2.7,0.5,3.7,0.7,4.8,0.9,0.5,0.3,1.7,0.3,2.2,0.4,2.8,0.6,0.6,0.4,42381,1125,54339,1699,63807,1979,22970,1337,55511,1535,67067,2188,77012,2664,31171,1333,39.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X)
310M200US22540,22540,"Fond du Lac, WI Metro Area",41069,529,27232,507,21980,443,13837,559,4.9,0.6,2.9,0.5,0.7,0.3,9.7,1.3,4.6,0.6,1.8,0.5,0.5,0.2,10.2,1.4,10.1,0.9,5.4,0.9,2.7,0.6,20.7,2.0,9.7,1.0,7.9,0.8,5.6,0.7,13.8,2.0,15.0,1.1,13.1,1.1,11.7,1.0,18.6,2.1,22.3,1.0,24.9,1.2,26.7,1.3,17.3,2.0,15.2,1.0,19.1,1.3,22.3,1.5,5.6,1.3,13.0,0.9,17.6,1.2,20.9,1.3,2.9,0.8,3.1,0.4,4.4,0.7,5.3,0.8,0.4,0.2,2.1,0.3,2.9,0.5,3.5,0.6,0.6,0.3,55473,1349,67472,1510,76665,1162,30689,2083,67064,1378,79116,1558,88276,1905,40597,2690,25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X)
310M200US22660,22660,"Fort Collins, CO Metro Area",125138,650,78216,979,63214,900,46922,1092,5.8,0.4,2.9,0.4,1.2,0.3,11.3,0.9,4.1,0.4,1.4,0.3,0.7,0.2,8.6,0.9,10.1,0.6,5.8,0.5,4.1,0.6,17.9,1.3,9.4,0.6,7.6,0.6,5.9,0.6,12.7,1.2,13.2,0.7,11.5,0.8,10.1,0.8,16.8,1.2,18.2,0.8,19.0,1.0,18.9,1.0,16.5,1.2,14.1,0.6,17.6,0.8,19.2,1.0,8.1,0.9,14.4,0.7,19.2,1.0,22.2,1.1,5.4,0.7,5.8,0.4,8.1,0.7,9.5,0.8,1.3,0.3,4.9,0.4,6.9,0.6,8.2,0.7,1.4,0.4,59805,1055,76886,1173,85963,1372,34520,1607,78071,1215,95319,1821,105103,2108,46832,1993,26.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
310M200US22900,22900,"Fort Smith, AR-OK Metro Area",106944,795,73926,992,54724,1053,33018,999,9.4,0.5,6.3,0.6,2.9,0.4,18.5,1.3,8.4,0.6,4.8,0.5,2.4,0.4,16.6,1.4,15.2,0.8,12.5,0.8,9.6,0.8,22.3,1.5,12.9,0.7,12.2,0.9,11.7,0.9,14.3,1.3,15.3,0.7,16.2,0.9,16.0,1.1,12.4,1.1,17.9,0.9,21.2,1.0,24.0,1.3,9.6,1.3,9.5,0.6,11.8,0.8,14.5,1.0,3.6,0.7,7.6,0.5,9.9,0.7,12.6,0.9,1.7,0.4,1.6,0.2,2.2,0.3,2.9,0.4,0.3,0.1,2.2,0.3,2.8,0.4,3.6,0.5,0.7,0.3,38589,906,48075,1078,57093,1302,20981,868,53787,1366,62948,1880,72937,2430,30887,1403,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
310M200US23060,23060,"Fort Wayne, IN Metro Area",164519,963,109192,1122,80415,1113,55327,1079,6.7,0.4,4.7,0.4,1.4,0.3,12.0,0.8,4.8,0.4,3.2,0.4,1.1,0.2,8.8,0.7,10.6,0.5,7.0,0.5,3.8,0.4,18.9,1.0,12.1,0.5,9.3,0.6,6.9,0.6,17.7,1.1,15.8,0.5,15.0,0.6,14.2,0.6,17.5,1.0,20.5,0.7,22.7,0.9,24.7,1.0,15.2,1.0,12.8,0.5,15.9,0.7,19.6,0.8,5.6,0.7,11.1,0.5,14.5,0.6,18.6,0.8,3.0,0.4,2.7,0.2,3.8,0.3,4.9,0.4,0.5,0.2,2.8,0.2,3.8,0.3,4.9,0.4,0.7,0.2,49901,740,60884,863,72719,1122,30520,574,65000,1091,76863,1581,89835,1957,38629,1132,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X)
310M200US23420,23420,"Fresno, CA Metro Area",296305,1246,216106,1554,138710,1716,80199,1528,8.0,0.3,8.2,0.4,2.7,0.3,12.7,0.8,7.1,0.3,5.2,0.3,2.7,0.2,13.9,0.9,13.1,0.5,11.9,0.5,8.6,0.5,17.1,0.9,12.1,0.4,11.5,0.5,9.8,0.6,13.8,0.8,13.6,0.4,13.2,0.5,13.0,0.6,13.1,0.9,17.3,0.4,17.5,0.5,19.1,0.7,14.5,0.9,10.5,0.4,11.3,0.5,14.4,0.7,6.7,0.5,11.0,0.4,12.6,0.5,17.2,0.8,5.2,0.5,4.0,0.2,4.8,0.3,6.9,0.4,1.5,0.3,3.2,0.2,3.8,0.3,5.5,0.4,1.5,0.3,45233,692,49999,846,66355,1171,29019,922,63314,825,68446,1098,85380,1464,43337,1096,36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X)
310M200US23460,23460,"Gadsden, AL Metro Area",39899,627,27595,618,20065,613,12304,626,8.8,0.8,5.8,0.9,2.3,0.7,16.8,2.3,8.1,1.0,4.5,0.9,2.6,0.8,16.4,2.1,17.4,1.1,13.7,1.3,8.7,1.2,25.7,2.2,11.4,1.0,10.8,1.3,10.6,1.4,13.6,1.7,13.2,1.2,14.0,1.3,13.9,1.3,11.2,2.1,19.3,1.2,22.5,1.5,25.4,1.7,11.5,2.0,10.7,1.1,13.9,1.5,17.3,1.9,2.9,0.9,8.3,0.9,11.0,1.3,14.0,1.6,1.2,0.5,1.7,0.4,2.2,0.5,3.0,0.7,0.2,0.2,1.3,0.3,1.7,0.5,2.3,0.6,0.5,0.3,39220,1976,51104,1745,60551,2138,21157,1142,51264,1326,60013,1789,69872,2280,29619,1408,34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
310M200US23540,23540,"Gainesville, FL Metro Area",102890,1458,56472,1127,40905,975,46418,1192,13.3,0.8,6.7,0.8,1.6,0.5,22.5,1.5,6.0,0.5,3.4,0.6,1.6,0.4,9.3,1.0,12.2,0.8,7.4,0.8,4.9,0.7,17.7,1.4,11.3,0.7,9.4,0.9,7.1,0.9,13.9,1.1,12.4,0.7,11.9,0.9,11.0,1.0,13.2,1.1,16.0,0.8,18.5,1.3,19.8,1.6,12.6,1.1,10.6,0.6,14.7,1.1,17.9,1.4,5.4,0.7,10.0,0.7,15.2,1.0,19.1,1.3,3.4,0.5,4.0,0.4,6.3,0.6,8.3,0.9,1.1,0.3,4.1,0.4,6.5,0.7,8.6,1.0,1.0,0.3,42710,1528,63628,2329,80460,1894,25287,988,63676,1564,84162,2401,100806,2923,37182,1634,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X)
310M200US23580,23580,"Gainesville, GA Metro Area",61992,614,45810,886,34819,886,16182,825,6.0,0.7,4.7,0.8,1.9,0.5,13.3,2.0,5.1,0.6,3.3,0.6,1.7,0.4,11.0,1.6,10.7,1.0,8.2,1.0,5.9,0.9,18.4,2.2,11.0,1.0,10.6,1.1,9.9,1.2,12.7,2.0,15.6,1.2,15.0,1.3,14.3,1.6,16.4,2.2,19.3,1.1,20.8,1.1,22.1,1.3,14.1,1.8,12.4,0.8,14.2,1.0,15.7,1.2,5.9,1.1,11.3,0.7,13.0,0.9,15.7,1.2,5.5,1.2,4.6,0.5,5.5,0.6,7.2,0.8,1.1,0.6,3.9,0.5,4.7,0.6,5.8,0.8,1.6,0.6,51202,1016,58558,1653,67266,1857,30515,1942,69865,1832,77116,2341,86935,2641,44282,3240,32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
310M200US23900,23900,"Gettysburg, PA Metro Area",38193,408,27376,510,22193,516,10817,520,3.2,0.5,2.1,0.5,0.7,0.2,8.0,1.5,3.6,0.4,1.6,0.3,1.1,0.4,9.5,1.2,10.2,0.8,6.5,0.8,3.8,0.6,20.8,2.3,10.2,0.9,7.5,0.9,5.7,0.8,16.9,2.2,13.5,0.9,12.9,1.0,11.9,1.1,16.5,1.9,22.1,1.1,23.4,1.2,24.1,1.3,16.7,1.9,15.0,0.9,17.8,1.3,19.5,1.4,6.2,1.4,14.7,0.9,18.7,1.1,21.9,1.4,3.6,1.0,4.5,0.5,5.8,0.7,6.9,0.9,0.7,0.4,3.0,0.5,3.7,0.6,4.5,0.7,1.1,0.6,60356,1250,70344,1551,78338,1882,32315,1505,72982,1610,83407,1851,92117,2108,42247,2616,24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X)
310M200US24020,24020,"Glens Falls, NY Metro Area",51025,655,33461,728,25044,597,17564,628,5.6,0.6,3.2,0.5,1.0,0.4,12.0,1.5,5.9,0.7,3.4,0.7,1.4,0.5,11.4,1.4,10.6,0.8,7.5,0.8,4.5,0.7,18.6,1.9,10.1,0.7,8.1,0.8,6.1,0.9,14.0,1.4,14.1,0.9,13.6,1.2,12.7,1.2,14.2,1.7,21.7,1.0,23.8,1.3,24.6,1.4,17.0,1.7,13.2,0.8,16.4,1.0,19.4,1.2,6.2,1.0,12.1,0.7,15.5,1.1,19.4,1.4,3.9,0.8,3.9,0.5,5.1,0.7,6.1,0.8,1.6,0.5,2.7,0.4,3.6,0.6,4.7,0.7,1.2,0.4,53946,1509,64495,1599,74677,1789,30470,1424,67135,1422,78061,2063,89463,2506,42655,1844,31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
