GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
310M200US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",431964,*****
310M200US34900,34900,"Napa, CA Metro Area",142456,*****
310M200US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",357305,*****
310M200US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1830298,1771
310M200US35100,35100,"New Bern, NC Metro Area",125066,2456
310M200US35300,35300,"New Haven-Milford, CT Metro Area",859470,*****
310M200US35380,35380,"New Orleans-Metairie, LA Metro Area",1262888,*****
310M200US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20182305,*****
310M200US35660,35660,"Niles-Benton Harbor, MI Metro Area",154636,*****
310M200US35840,35840,"North Port-Sarasota-Bradenton, FL Metro Area",768918,*****
310M200US35980,35980,"Norwich-New London, CT Metro Area",271863,*****
310M200US36100,36100,"Ocala, FL Metro Area",343254,*****
310M200US36140,36140,"Ocean City, NJ Metro Area",94727,*****
310M200US36220,36220,"Odessa, TX Metro Area",159436,*****
310M200US36260,36260,"Ogden-Clearfield, UT Metro Area",644030,1825
310M200US36420,36420,"Oklahoma City, OK Metro Area",1358452,*****
310M200US36500,36500,"Olympia-Tumwater, WA Metro Area",269536,*****
310M200US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",915557,1015
310M200US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2387138,*****
310M200US36780,36780,"Oshkosh-Neenah, WI Metro Area",169546,*****
310M200US36980,36980,"Owensboro, KY Metro Area",117967,2225
310M200US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",850536,*****
310M200US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",568088,*****
310M200US37460,37460,"Panama City, FL Metro Area",197723,2204
310M200US37620,37620,"Parkersburg-Vienna, WV Metro Area",92776,1490
310M200US37860,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",478043,*****
310M200US37900,37900,"Peoria, IL Metro Area",376987,866
310M200US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6069875,*****
310M200US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4574531,*****
310M200US38220,38220,"Pine Bluff, AR Metro Area",94489,1135
310M200US38300,38300,"Pittsburgh, PA Metro Area",2353045,*****
310M200US38340,38340,"Pittsfield, MA Metro Area",127828,*****
310M200US38540,38540,"Pocatello, ID Metro Area",83744,*****
310M200US38860,38860,"Portland-South Portland, ME Metro Area",526295,*****
310M200US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2390244,1163
310M200US38940,38940,"Port St. Lucie, FL Metro Area",454846,*****
310M200US39140,39140,"Prescott, AZ Metro Area",222255,*****
310M200US39300,39300,"Providence-Warwick, RI-MA Metro Area",1613070,*****
310M200US39340,39340,"Provo-Orem, UT Metro Area",585257,1802
310M200US39380,39380,"Pueblo, CO Metro Area",163591,*****
310M200US39460,39460,"Punta Gorda, FL Metro Area",173115,*****
310M200US39540,39540,"Racine, WI Metro Area",195080,*****
310M200US39580,39580,"Raleigh, NC Metro Area",1273568,*****
310M200US39660,39660,"Rapid City, SD Metro Area",145457,2433
